"","s_10","s_20","s_30","s_40","gamma","lambda_0","theta"
"5002",-0.484594880911046,-1.30614477728082,-1.65605506713185,-1.75171588855562,14.3333333333333,3,3.75
"5003",-0.548555651495126,-1.36084854656711,-1.70343456219535,-1.79586936372377,16.6666666666667,3,3.75
"5004",-0.603790711226975,-1.40680721613542,-1.74207165784135,-1.83125386546152,19,3,3.75
"5005",-0.651905528449289,-1.44563044619972,-1.77357551412769,-1.85948435168294,21.3333333333333,3,3.75
"5006",-0.694092791461094,-1.47851392848951,-1.79914144767378,-1.88176028116158,23.6666666666667,3,3.75
"5007",-0.731264012464822,-1.50637139525614,-1.81968290240397,-1.89899815201851,26,3,3.75
"5008",-0.764132253810152,-1.52991759258123,-1.83591439816388,-1.91191479548745,28.3333333333333,3,3.75
"5009",-0.793266340977409,-1.54972265079233,-1.84840588462289,-1.92108194911297,30.6666666666667,3,3.75
"5010",-0.819127641825099,-1.56624896774758,-1.85761961317776,-1.92696327320278,33,3,3.75
"5011",-0.842095759718329,-1.57987697286751,-1.86393589293544,-1.92994020509945,35.3333333333333,3,3.75
"5012",-0.862486938214389,-1.59092358143743,-1.86767153919429,-1.93033047630272,37.6666666666667,3,3.75
"5013",-0.880567534799426,-1.59965570387126,-1.86909337841462,-1.9284016664992,40,3,3.75
"5014",-0.896564074476188,-1.60630032525485,-1.86842832454039,-1.92438131566655,42.3333333333333,3,3.75
"5015",-0.910670878649388,-1.61105215353437,-1.86587102473266,-1.91846459637806,44.6666666666667,3,3.75
"5016",-0.92305594141641,-1.61407951039203,-1.86158974834844,-1.91082022283061,47,3,3.75
"5017",-0.933865517002794,-1.61552892985935,-1.85573098407022,-1.9015950633199,49.3333333333333,3,3.75
"5018",-0.943227744570668,-1.61552879180262,-1.84842307221742,-1.89091778445079,51.6666666666667,3,3.75
"5019",-0.951255543925102,-1.61419222444382,-1.83977910632894,-1.87890176205429,54,3,3.75
"5020",-0.958048951936882,-1.61161944619214,-1.82989927423754,-1.8656474296635,56.3333333333333,3,3.75
"5021",-0.963697024953304,-1.60789967238957,-1.81887276419916,-1.85124419056909,58.6666666666667,3,3.75
"5022",-0.968279400822507,-1.60311268084028,-1.80677932991681,-1.83577198763097,61,3,3.75
"5023",-0.97186759134833,-1.59733010712308,-1.79369058543519,-1.81930260207281,63.3333333333333,3,3.75
"5024",-0.974526059334061,-1.59061652398244,-1.77967108418413,-1.80190073572675,65.6666666666667,3,3.75
"5025",-0.976313122057051,-1.58303034674507,-1.76477922410405,-1.78362491880506,68,3,3.75
"5026",-0.479201533814359,-1.30501282784787,-1.65863537659293,-1.75556627380205,12,3.58333333333333,3.75
"5027",-0.548481895188685,-1.36506062347632,-1.71135673751539,-1.80509586777923,14.3333333333333,3.58333333333333,3.75
"5028",-0.60781836725719,-1.41514027832435,-1.75411301040573,-1.84462691637825,16.6666666666667,3.58333333333333,3.75
"5029",-0.659174924125334,-1.45722135208974,-1.78887316636199,-1.87613617578255,19,3.58333333333333,3.75
"5030",-0.703975888329463,-1.49273207097417,-1.81706499610493,-1.90105685860909,21.3333333333333,3.58333333333333,3.75
"5031",-0.743288975462229,-1.52274297914675,-1.8397587127451,-1.92046309493178,23.6666666666667,3.58333333333333,3.75
"5032",-0.777936316408025,-1.54807831806752,-1.85777830033433,-1.93518178393953,26,3.58333333333333,3.75
"5033",-0.808565127600075,-1.56938691775525,-1.87177238490752,-1.94586377531684,28.3333333333333,3.58333333333333,3.75
"5034",-0.835694511229709,-1.58718913957186,-1.88226116352754,-1.95303099789299,30.6666666666667,3.58333333333333,3.75
"5035",-0.859747489343338,-1.60190900553759,-1.8896685240016,-1.95710871230898,33,3.58333333333333,3.75
"5036",-0.88107355434583,-1.61389681432461,-1.89434465400535,-1.95844821136571,35.3333333333333,3.58333333333333,3.75
"5037",-0.89996493086364,-1.62344544931916,-1.89658234412434,-1.95734318727972,37.6666666666667,3.58333333333333,3.75
"5038",-0.916668551038583,-1.63080238723209,-1.89662899272672,-1.95404178277406,40,3.58333333333333,3.75
"5039",-0.93139503688029,-1.63617870494757,-1.89469560998341,-1.94875562902052,42.3333333333333,3.58333333333333,3.75
"5040",-0.944325548253466,-1.63975594583307,-1.89096368200615,-1.94166673510942,44.6666666666667,3.58333333333333,3.75
"5041",-0.955617079964506,-1.64169143074243,-1.88559048016069,-1.93293281657412,47,3.58333333333333,3.75
"5042",-0.96540661287397,-1.64212241984426,-1.87871322156496,-1.92269147066217,49.3333333333333,3.58333333333333,3.75
"5043",-0.97381440539082,-1.64116941247097,-1.87045236787941,-1.91106348662865,51.6666666666667,3.58333333333333,3.75
"5044",-0.980946631312526,-1.63893879154642,-1.86091426888389,-1.89815549837255,54,3.58333333333333,3.75
"5045",-0.986897514441797,-1.6355249634505,-1.85019330165243,-1.88406213082051,56.3333333333333,3.58333333333333,3.75
"5046",-0.991751071394249,-1.631012105047,-1.838373617017,-1.86886775218207,58.6666666666667,3.58333333333333,3.75
"5047",-0.995582546173102,-1.62547560168149,-1.82553057710076,-1.85264791617609,61,3.58333333333333,3.75
"5048",-0.998459599942278,-1.61898323975349,-1.81173194750457,-1.83547055805133,63.3333333333333,3.58333333333333,3.75
"5049",-1.00044330466148,-1.61159620265715,-1.79703889292573,-1.81739699336071,65.6666666666667,3.58333333333333,3.75
"5050",-1.00158897829067,-1.60336990789808,-1.78150681400414,-1.79848275742254,68,3.58333333333333,3.75
"5051",-0.540819989298138,-1.36168812355755,-1.71169015719202,-1.80673627849165,12,4.16666666666667,3.75
"5052",-0.605166995399692,-1.41680058567133,-1.75947735984403,-1.85132956310408,14.3333333333333,4.16666666666667,3.75
"5053",-0.660435690117478,-1.46281171885995,-1.79816599546865,-1.88679242806896,16.6666666666667,4.16666666666667,3.75
"5054",-0.708363239285735,-1.50146381307786,-1.82949784627964,-1.91487382376686,19,4.16666666666667,3.75
"5055",-0.750222512048238,-1.53403336367257,-1.85474902648773,-1.93685491930402,21.3333333333333,4.16666666666667,3.75
"5056",-0.786975713789959,-1.56148523072158,-1.87488410288544,-1.95370397083822,23.6666666666667,4.16666666666667,3.75
"5057",-0.819368912176998,-1.58456747990949,-1.89065091074471,-1.96617158301377,26,4.16666666666667,3.75
"5058",-0.847992917724823,-1.60387246060046,-1.90264161519477,-1.97485204889814,28.3333333333333,4.16666666666667,3.75
"5059",-0.873323999567638,-1.61987765047817,-1.91133354435847,-1.98022436432994,30.6666666666667,4.16666666666667,3.75
"5060",-0.895751989343541,-1.63297384634257,-1.91711737201253,-1.98268053245923,33,4.16666666666667,3.75
"5061",-0.91560020865459,-1.64348515185816,-1.92031709944898,-1.98254562994654,35.3333333333333,4.16666666666667,3.75
"5062",-0.933139930452736,-1.65168348178892,-1.92120455536597,-1.9800923666621,37.6666666666667,4.16666666666667,3.75
"5063",-0.948601087962745,-1.65779930202825,-1.92001013263569,-1.97555186578451,40,4.16666666666667,3.75
"5064",-0.96218034707367,-1.66202972499867,-1.91693088121611,-1.96912178870248,42.3333333333333,4.16666666666667,3.75
"5065",-0.974047287981115,-1.66454470859635,-1.91213670517173,-1.96097255605105,44.6666666666667,4.16666666666667,3.75
"5066",-0.98434920603209,-1.66549187024139,-1.90577517521741,-1.95125217855572,47,4.16666666666667,3.75
"5067",-0.993214887649415,-1.66500027301601,-1.89797531366366,-1.94009005611158,49.3333333333333,4.16666666666667,3.75
"5068",-1.00075761427024,-1.66318343759873,-1.88885060539627,-1.92759999981224,51.6666666666667,4.16666666666667,3.75
"5069",-1.00707757705553,-1.66014176330182,-1.87850141814295,-1.91388266095056,54,4.16666666666667,3.75
"5070",-1.01226383640865,-1.65596449264851,-1.86701696642249,-1.89902750194132,56.3333333333333,4.16666666666667,3.75
"5071",-1.0163959259564,-1.65073131943497,-1.85447691909112,-1.88311440948748,58.6666666666667,4.16666666666667,3.75
"5072",-1.01954517601032,-1.64451371551185,-1.84095272569744,-1.86621502550261,61,4.16666666666667,3.75
"5073",-1.02177581362988,-1.6373760335698,-1.82650871891274,-1.84839385328253,63.3333333333333,4.16666666666667,3.75
"5074",-1.02314588324288,-1.62937643000817,-1.81120303710192,-1.82970918316346,65.6666666666667,4.16666666666667,3.75
"5075",-1.02370802197855,-1.62056764213738,-1.7950884012749,-1.81021387203789,68,4.16666666666667,3.75
"5076",-0.596116887269124,-1.41206222673269,-1.75844003798924,-1.85162876529342,12,4.75,3.75
"5077",-0.65609404184473,-1.46280229121972,-1.80185594986931,-1.89184774829761,14.3333333333333,4.75,3.75
"5078",-0.707737695850372,-1.50518704131386,-1.83691905623936,-1.92368365791126,16.6666666666667,4.75,3.75
"5079",-0.752594857718091,-1.54076818691541,-1.86518062609373,-1.9486943610305,19,4.75,3.75
"5080",-0.791809946175615,-1.57069351224383,-1.8877881083403,-1.96803201303728,21.3333333333333,4.75,3.75
"5081",-0.826254851797485,-1.59583739517308,-1.90561561997883,-1.98257419864032,23.6666666666667,4.75,3.75
"5082",-0.856610039046845,-1.61688218722342,-1.9193453056398,-1.99300568623983,26,4.75,3.75
"5083",-0.88341736094638,-1.63437120479446,-1.92952031493691,-1.9998716552571,28.3333333333333,4.75,3.75
"5084",-0.907115709958377,-1.64874449648085,-1.9365805600921,-2.0036136181164,30.6666666666667,4.75,3.75
"5085",-0.928065821738158,-1.66036372607249,-1.94088759200262,-2.0045944078699,33,4.75,3.75
"5086",-0.946567983674325,-1.66952993650584,-1.94274235912574,-2.0031160148927,35.3333333333333,4.75,3.75
"5087",-0.962874963384017,-1.67649651801946,-1.94239817186195,-1.99943260683219,37.6666666666667,4.75,3.75
"5088",-0.977201633406233,-1.68147886181997,-1.94007035336535,-1.99376021992594,40,4.75,3.75
"5089",-0.989732260646673,-1.68466167107664,-1.93594354834469,-1.98628409787454,42.3333333333333,4.75,3.75
"5090",-1.00062611215819,-1.68620458298945,-1.93017734342403,-1.97716433489067,44.6666666666667,4.75,3.75
"5091",-1.01002182543799,-1.68624655157453,-1.92291064858319,-1.96654027450691,47,4.75,3.75
"5092",-1.01804085767783,-1.68490930661387,-1.91426515503648,-1.95453398092329,49.3333333333333,4.75,3.75
"5093",-1.02479023852557,-1.68230011403919,-1.90434809475539,-1.94125300909916,51.6666666666667,4.75,3.75
"5094",-1.03036478932365,-1.67851400122429,-1.89325446506207,-1.92679263773017,54,4.75,3.75
"5095",-1.03484892882592,-1.67363556755723,-1.88106883862973,-1.91123768596401,56.3333333333333,4.75,3.75
"5096",-1.03831815493905,-1.66774047011057,-1.86786684868154,-1.89466400402702,58.6666666666667,4.75,3.75
"5097",-1.04084027012621,-1.66089665225059,-1.85371641720833,-1.87713970586544,61,4.75,3.75
"5098",-1.04247640213661,-1.653165367002,-1.8386787780063,-1.858726195816,63.3333333333333,4.75,3.75
"5099",-1.04328185993247,-1.64460203515668,-1.82280933451055,-1.83947902944431,65.6666666666667,4.75,3.75
"5100",-1.04330685587912,-1.63525696928186,-1.80615838357072,-1.81944863982214,68,4.75,3.75
"5101",-0.646214666062624,-1.45725308517466,-1.80000388457138,-1.89135662017444,12,5.33333333333333,3.75
"5102",-0.702280632050063,-1.50407907861329,-1.8395067595438,-1.92765902586593,14.3333333333333,5.33333333333333,3.75
"5103",-0.750661230000257,-1.54319904139598,-1.87130589193134,-1.95622895061557,16.6666666666667,5.33333333333333,3.75
"5104",-0.7927421304637,-1.57600296167782,-1.89679088464322,-1.97846207344593,19,5.33333333333333,3.75
"5105",-0.829557578437423,-1.60352820808958,-1.91699880983753,-1.99539984711077,21.3333333333333,5.33333333333333,3.75
"5106",-0.861901318544352,-1.62657085420215,-1.93272550810262,-2.00784136832807,23.6666666666667,5.33333333333333,3.75
"5107",-0.890396640077077,-1.64575596942692,-1.94459586247808,-2.01641400218001,26,5.33333333333333,3.75
"5108",-0.915542469077305,-1.66158386911053,-1.95311003693047,-2.02161984505589,28.3333333333333,5.33333333333333,3.75
"5109",-0.9377447561128,-1.67446160755978,-1.95867496116672,-2.02386735853355,30.6666666666667,5.33333333333333,3.75
"5110",-0.957338479094707,-1.68472505310932,-1.96162639976454,-2.02349354056516,33,5.33333333333333,3.75
"5111",-0.974603455042615,-1.69265475078659,-1.96224481045754,-2.02077985548108,35.3333333333333,5.33333333333333,3.75
"5112",-0.989775950088154,-1.69848756898902,-1.9607669875243,-2.01596392893445,37.6666666666667,5.33333333333333,3.75
"5113",-1.00305736650658,-1.70242541346487,-1.95739477326153,-2.00924829717964,40,5.33333333333333,3.75
"5114",-1.01462085179748,-1.70464185654523,-1.95230168527671,-2.00080706257845,42.3333333333333,5.33333333333333,3.75
"5115",-1.02461640191077,-1.70528725567371,-1.94563803349889,-1.99079103199865,44.6666666666667,5.33333333333333,3.75
"5116",-1.03317485436389,-1.70449275830846,-1.93753492387755,-1.97933173695509,47,5.33333333333333,3.75
"5117",-1.0404110503206,-1.70237347319066,-1.92810742868815,-1.96654461671671,49.3333333333333,5.33333333333333,3.75
"5118",-1.04642636585757,-1.69903100885919,-1.91745712426862,-1.95253156612477,51.6666666666667,5.33333333333333,3.75
"5119",-1.05131075833953,-1.6945555258017,-1.90567414253631,-1.9373829951331,54,5.33333333333333,3.75
"5120",-1.0551444357683,-1.68902741045051,-1.89283884446294,-1.92117950872954,56.3333333333333,5.33333333333333,3.75
"5121",-1.05799922988161,-1.68251865205249,-1.87902319651324,-1.90399328859984,58.6666666666667,5.33333333333333,3.75
"5122",-1.0599397342143,-1.67509398381524,-1.86429191143189,-1.8858892381843,61,5.33333333333333,3.75
"5123",-1.06102425401961,-1.66681183537093,-1.84870340040608,-1.86692593835558,63.3333333333333,5.33333333333333,3.75
"5124",-1.06130560434575,-1.65772513296279,-1.83231057299786,-1.84715645026519,65.6666666666667,5.33333333333333,3.75
"5125",-1.06083178462093,-1.64788197579236,-1.81516151327579,-1.82662899390673,68,5.33333333333333,3.75
"5126",-0.691940881255818,-1.49808506368597,-1.837206691272,-1.92674057673831,12,5.91666666666667,3.75
"5127",-0.744476764660468,-1.54137790334546,-1.87317737521235,-1.95950693446418,14.3333333333333,5.91666666666667,3.75
"5128",-0.78989646670702,-1.57753498775738,-1.90201439846353,-1.98511235014824,16.6666666666667,5.91666666666667,3.75
"5129",-0.829447426244491,-1.6078077261342,-1.92496883169445,-2.00481349565307,19,5.91666666666667,3.75
"5130",-0.864068518652428,-1.63313789468111,-1.94298218774015,-2.01955596217007,21.3333333333333,5.91666666666667,3.75
"5131",-0.894485277313276,-1.65425320742027,-1.95678197173785,-2.03007031134755,23.6666666666667,5.91666666666667,3.75
"5132",-0.921270739739149,-1.67172838027149,-1.966942731177,-2.03693343683787,26,5.91666666666667,3.75
"5133",-0.94488588342759,-1.68602570853989,-1.9739266235999,-2.04060933378282,28.3333333333333,5.91666666666667,3.75
"5134",-0.965707392820549,-1.69752292909972,-1.97811127178954,-2.04147708927768,30.6666666666667,5.91666666666667,3.75
"5135",-0.984047264065146,-1.7065328910577,-1.97980942932376,-2.03985064129669,33,5.91666666666667,3.75
"5136",-1.00016698160976,-1.71331777910775,-1.97928320012819,-2.0359930643308,35.3333333333333,5.91666666666667,3.75
"5137",-1.01428798473499,-1.71809961396404,-1.97675453603259,-2.03012711474894,37.6666666666667,5.91666666666667,3.75
"5138",-1.02659953710122,-1.72106814696121,-1.97241312916165,-2.02244315844032,40,5.91666666666667,3.75
"5139",-1.03726473989673,-1.72238689202983,-1.96642244219105,-2.0131052275104,42.3333333333333,5.91666666666667,3.75
"5140",-1.04642519304296,-1.72219780126521,-1.95892438256183,-2.0022557146292,44.6666666666667,5.91666666666667,3.75
"5141",-1.05420465532483,-1.72062493616449,-1.95004297263876,-1.99001905873197,47,5.91666666666667,3.75
"5142",-1.06071195209103,-1.71777738402064,-1.9398872652369,-1.97650467269174,49.3333333333333,5.91666666666667,3.75
"5143",-1.06604330971902,-1.7137515992681,-1.92855368426315,-1.96180929355952,51.6666666666667,5.91666666666667,3.75
"5144",-1.07028424797061,-1.70863330133934,-1.91612792199653,-1.94601888750752,54,5.91666666666667,3.75
"5145",-1.0735111275291,-1.70249902664052,-1.90268649058864,-1.92921020750468,56.3333333333333,5.91666666666667,3.75
"5146",-1.0757924258246,-1.69541740798898,-1.8882980011064,-1.91145207737819,58.6666666666667,5.91666666666667,3.75
"5147",-1.07718979672421,-1.68745023726581,-1.87302422585461,-1.89280645824753,61,5.91666666666667,3.75
"5148",-1.07775895679128,-1.67865335412268,-1.85692098680511,-1.87332934034651,63.3333333333333,5.91666666666667,3.75
"5149",-1.0775504312538,-1.66907739398571,-1.84003890336581,-1.8530714936112,65.6666666666667,5.91666666666667,3.75
"5150",-1.07661018563574,-1.65876842139056,-1.82242402551601,-1.83207910317232,68,5.91666666666667,3.75
"5151",-0.733926927957582,-1.53518721018346,-1.87067795456761,-1.95840698931252,12,6.5,3.75
"5152",-0.783254579250369,-1.57526865423575,-1.90343813808013,-1.98795881421358,14.3333333333333,6.5,3.75
"5153",-0.82596974739263,-1.6087190642163,-1.92956921172758,-2.01085562503016,16.6666666666667,6.5,3.75
"5154",-0.863200454609279,-1.63667011910044,-1.95020255540951,-2.0282339716898,19,6.5,3.75
"5155",-0.895802382605316,-1.65998019692711,-1.96619631216769,-2.04095579661532,21.3333333333333,6.5,3.75
"5156",-0.924441088409269,-1.67931689727419,-1.97821789360492,-2.0496913809068,23.6666666666667,6.5,3.75
"5157",-0.949645132155763,-1.6952103627176,-1.9867972896048,-2.05497293155097,26,6.5,3.75
"5158",-0.971841715795982,-1.70808904471062,-1.9923628259195,-2.05723052065762,28.3333333333333,6.5,3.75
"5159",-0.991381351319135,-1.71830445806809,-1.99526591266315,-2.05681695682422,30.6666666666667,6.5,3.75
"5160",-1.00855539737037,-1.72614877774545,-1.99579863667476,-2.05402546296718,33,6.5,3.75
"5161",-1.02360881623794,-1.73186763879991,-1.99420655816583,-2.04910253387202,35.3333333333333,6.5,3.75
"5162",-1.03674964188467,-1.73566963576646,-1.99069820757078,-2.04225747736466,37.6666666666667,6.5,3.75
"5163",-1.04815613200628,-1.7377334980028,-1.98545225893913,-2.03366962056072,40,6.5,3.75
"5164",-1.05798225577056,-1.73821359501285,-1.9786230337303,-2.02349383842284,42.3333333333333,6.5,3.75
"5165",-1.06636196373424,-1.73724421983709,-1.97034478299301,-2.01186485487844,44.6666666666667,6.5,3.75
"5166",-1.07341255213239,-1.73494296380184,-1.96073506114546,-1.99890063127691,47,6.5,3.75
"5167",-1.07923734383433,-1.73141340569211,-1.94989741436522,-1.98470506629059,49.3333333333333,6.5,3.75
"5168",-1.08392784686285,-1.72674727679588,-1.93792354499519,-1.96937016944769,51.6666666666667,6.5,3.75
"5169",-1.08756550867748,-1.7210262204199,-1.92489507053509,-1.95297782743231,54,6.5,3.75
"5170",-1.09022315423967,-1.71432323418907,-1.91088496550673,-1.93560125185578,56.3333333333333,6.5,3.75
