"gamma","lambda_0","theta","boundary","theta.hat","lambda.hat","s"
5.06817550165525,26.9694857784958,0.25,1,1.46484375,29.9266135473484,40
4,27.6393046639275,0.25,1,1.953125,29.963086782244,40
4,27.6273604954765,0.25,1,1.953125,29.9465616456936,40
4,27.5295530838791,0.25,1,1.46484375,29.7900526653045,40
4.93541971157765,27.0229118970007,0.25,1,1.953125,30.0097545637725,40
4,27.2753099346229,0.25,1,1.46484375,29.6995538953159,40
4.37348594577926,27.3911538680823,0.25,1,1.953125,29.9732594458956,40
4,27.5230249966509,0.25,1,1.953125,29.8986833494209,40
4,27.5766900199017,0.25,1,1.953125,29.9626377792706,40
4,27.634044895756,0.25,1,1.953125,30.0148452247107,40
4,27.5865883801171,0.25,1,1.953125,29.9049786054775,40
4,27.5345959985625,0.25,1,1.953125,29.913359793262,40
4,27.7240069297893,0.25,1,1.46484375,30.0035434981553,40
4,27.5521293162571,0.25,1,1.953125,30.0416789404906,40
4,27.5996945075807,0.25,1,1.953125,30.0927607961584,40
4.25014929920341,27.1353955486001,0.25,1,1.46484375,29.6996734988415,40
4,27.4825949078483,0.25,1,1.953125,29.8445711852778,40
4,27.5436457486628,0.25,1,1.46484375,29.9214325659444,40
4,27.6519157406834,0.25,1,1.46484375,30.0771175725513,40
4,27.5517218944012,0.25,1,1.46484375,29.9079372978035,40
4,27.5751547433357,0.25,1,1.46484375,29.8343233264805,40
4,27.4625633992165,0.25,1,1.953125,29.8794811320427,40
4,27.4538383745756,0.25,1,1.46484375,29.8145033216503,40
4,27.5904234013798,0.25,1,1.46484375,30.0194545390484,40
4,27.5064366423013,0.25,1,1.46484375,29.8345294301429,40
4,27.5089110518927,0.25,1,1.953125,29.9859616103243,40
4,27.5293329594651,0.25,1,1.953125,29.9642754162585,40
4,27.6917496013025,0.25,1,1.46484375,30.0375958294069,40
4,27.6217903167425,0.25,1,1.953125,30.0660498415258,40
4,27.657902517154,0.25,1,1.953125,30.0374690265639,40
4,27.649529137434,0.25,1,1.46484375,29.9780457548054,40
4,27.4438535573514,0.25,1,1.46484375,29.7476720854149,40
4,27.3685629926469,0.25,1,1.953125,29.7789082209713,40
4,27.4457941674983,0.25,1,1.953125,29.8114490075916,40
4,27.5382272058183,0.25,1,1.953125,29.8736669435865,40
4,27.5989740242468,0.25,1,1.953125,29.9759692391585,40
4,27.4739705271872,0.25,1,1.953125,29.8813098604956,40
4,27.462672828934,0.25,1,1.46484375,29.8015034671256,40
7.61063223219008,25.5107795062604,0.25,1,1.46484375,29.7970759486448,40
4,27.4786612274272,0.25,1,1.953125,29.7958999920726,40
4,27.545254486661,0.25,1,1.46484375,29.875485309314,40
4.56444689989563,27.2459405956684,0.25,1,1.953125,29.9931438560234,40
4,27.4139998599167,0.25,1,1.46484375,29.7662532314614,40
4,27.6794959669514,0.25,1,1.953125,29.9999771073406,40
4,27.5577744859204,0.25,1,1.46484375,29.9289589307616,40
4,27.6307366739906,0.25,1,1.953125,30.0932155800697,40
4,27.4656778136114,0.25,1,1.46484375,29.7980467640936,40
4,27.6450379027645,0.25,1,1.46484375,29.9348008472003,40
4,27.546478340123,0.25,1,1.953125,29.9956770838368,40
4,27.4960960526465,0.25,1,1.953125,29.864837092897,40
4,27.6847633861424,0.25,1,1.953125,29.9991785022366,40
4,27.6023645551488,0.25,1,1.46484375,29.9843612130449,40
4,27.4991328479847,0.25,1,1.953125,29.8396628759839,40
4,27.4929647272579,0.25,1,1.46484375,29.83793658091,40
4,27.6933012285422,0.25,1,1.953125,30.1232303652025,40
4,27.4881397078806,0.25,1,0.9765625,29.8170214037762,40
4,27.5968732780757,0.25,1,1.953125,29.9093041410352,40
4,27.4698290307917,0.25,1,1.953125,29.816925663536,40
4,27.4018153388135,0.25,1,0.9765625,29.7155738954123,40
4,27.6456536871798,0.25,1,1.46484375,29.9544963603762,40
4,27.5498674987429,0.25,1,1.953125,29.9298224185654,40
4,27.6156478924316,0.25,1,1.46484375,30.0005842269697,40
7.4486937726328,25.9072652899934,0.25,1,1.953125,30.0727087599756,40
4,27.5387096015292,0.25,1,1.46484375,29.8458476326404,40
4,27.446467237096,0.25,1,1.46484375,29.8064896034115,40
4,27.6202545678409,0.25,1,1.46484375,29.9300608095608,40
4,27.5775218435391,0.25,1,1.953125,29.9318599400842,40
4,27.4516477731078,0.25,1,1.953125,29.8340061208308,40
4,27.5283348274648,0.25,1,1.953125,29.9776563397887,40
5.52407101886579,26.7782742997812,0.25,1,1.46484375,29.9697114776464,40
4,27.3964775157314,0.25,1,1.953125,29.8510069085839,40
4,27.6206980280424,0.25,1,1.46484375,29.9375130818081,40
4,27.5298245623756,0.25,1,1.953125,29.9763788210248,40
4.27870988036967,27.4775572522287,0.25,1,1.953125,30.0185014804926,40
4,27.5921824291036,0.25,1,1.953125,29.9729472509276,40
7.07757169171144,26.0752789270399,0.25,1,1.46484375,30.0403578288412,40
4,27.6191270711,0.25,1,1.46484375,29.9495063862767,40
4,27.4952190673022,0.25,1,1.953125,29.9265361845677,40
4,27.4787279788067,0.25,1,1.953125,29.9056045782514,40
4,27.3878742884055,0.25,1,1.46484375,29.7048395529298,40
4,27.3451541368482,0.25,1,1.46484375,29.7746940018431,40
4,27.6221452233829,0.25,1,1.46484375,30.0123546321129,40
4,27.5412098428625,0.25,1,1.46484375,29.8640678342008,40
6.07931356134146,26.4662474126704,0.25,1,1.46484375,29.8994973567582,40
5.12241566449099,26.9480962736624,0.25,1,1.46484375,29.9100805312556,40
4,27.6169922614132,0.25,1,1.953125,29.9284233497527,40
4,27.5941485354425,0.25,1,1.46484375,29.8967663973979,40
4,27.575416065027,0.25,1,1.953125,29.9644528688842,40
4,27.6753326993291,0.25,1,1.953125,30.0383599601443,40
4,27.7289780904829,0.25,1,1.953125,30.0854647691787,40
4,27.3920020676003,0.25,1,1.953125,29.7653639365621,40
4,27.5493276628014,0.25,1,1.46484375,29.8809947358143,40
6.29911338849989,26.1369284180558,0.25,1,1.46484375,29.8074710657775,40
5.18506130049202,27.1165214808573,0.25,1,1.46484375,30.1354513560577,40
4,27.6477981497979,0.25,1,1.46484375,29.997021676523,40
4,27.410208939155,0.25,1,1.46484375,29.7419408538087,40
4,27.6400135818976,0.25,1,1.46484375,29.9421481899551,40
4,27.5178072955398,0.25,1,1.46484375,29.8163546925558,40
4,27.4799743301932,0.25,1,1.46484375,29.8286950777857,40
4.2100023177321,27.3746225224491,0.25,1,1.953125,29.9305714301049,40
4,27.576592128174,0.25,1,1.46484375,29.9894534815247,40
4,27.6301667420136,0.25,1,1.953125,29.9283416461124,40
4,27.5313007660549,0.25,1,1.46484375,29.9168190715544,40
4,27.5127479010159,0.25,1,1.953125,29.9540373357677,40
4,27.5683632156395,0.25,1,1.46484375,29.8951169872399,40
4,27.4818983671796,0.25,1,1.46484375,29.8423267657309,40
8.62639936190587,25.0450165630823,0.25,1,1.953125,29.8711249409698,40
4,27.5768664839658,0.25,1,1.953125,29.9383404828553,40
4,27.6316247131928,0.25,1,1.953125,29.9376649515171,40
4,27.5699365490871,0.25,1,1.46484375,29.9269246647921,40
4,27.4733018567888,0.25,1,1.953125,29.8670228175885,40
4,27.7262734987523,0.25,1,1.953125,30.0313553472542,40
4,27.5221955601143,0.25,1,1.953125,29.9640034430433,40
4,27.5724792834644,0.25,1,1.46484375,29.9384426264562,40
4,27.3914810863827,0.25,1,1.46484375,29.7708334134799,40
4,27.5626938740677,0.25,1,1.46484375,29.9886927926966,40
4,27.432943578581,0.25,1,1.46484375,29.8511462210212,40
4,27.6002223221692,0.25,1,1.46484375,29.9405621772428,40
4,27.610571067275,0.25,1,1.46484375,29.8479236891815,40
6.66904714279991,26.3179634086978,0.25,1,1.46484375,30.044060574625,40
4,27.4968646882606,0.25,1,1.46484375,29.8262359771975,40
5.21717433672355,27.0626160458197,0.25,1,1.953125,30.1252482897318,40
4.10424409045843,27.2861542729065,0.25,1,1.953125,29.8416838270829,40
5.28048332064707,26.8748622273657,0.25,1,1.953125,29.9404040182044,40
4,27.5806403338555,0.25,1,1.46484375,29.9019469654648,40
4,27.5872832643189,0.25,1,1.46484375,29.9811028521373,40
4,27.8456914342867,0.25,1,1.46484375,30.1110426389366,40
4,27.5331891578731,0.25,1,1.953125,29.9304110013889,40
4,27.5668468549862,0.25,1,1.953125,29.963938241287,40
4,27.5132384126375,0.25,1,1.46484375,29.8422285782503,40
4,27.5327145352073,0.25,1,1.46484375,29.9143765990598,40
7.05888532811127,25.8240752823038,0.25,1,1.953125,29.8683598617959,40
4,27.5556005971329,0.25,1,1.46484375,29.9071326794715,40
4,27.5934671063655,0.25,1,1.46484375,29.9567115782635,40
4,27.5242876461492,0.25,1,1.953125,29.9677573072438,40
4,27.4508667229868,0.25,1,0.9765625,29.7977160401077,40
10.3708446455767,24.4020574338097,0.25,1,1.46484375,29.9706374614066,40
7.68246219175421,25.6288607497212,0.25,1,1.46484375,29.9165196588382,40
4,27.5503411655018,0.25,1,1.46484375,29.9159289094578,40
4,27.3473368875428,0.25,1,1.46484375,29.7133992858518,40
4,27.7164026297239,0.25,1,1.953125,30.0936943054462,40
4,27.5658139275509,0.25,1,1.46484375,29.9269321400278,40
4,27.4146274288976,0.25,1,1.46484375,29.8466144627281,40
4,27.4689108154266,0.25,1,1.953125,29.9360015053604,40
4,27.4269566668757,0.25,1,1.46484375,29.7957779402153,40
4.16746232092432,27.4690209114841,0.25,1,1.953125,30.0076972448172,40
4,27.3727453754469,0.25,1,1.953125,29.7677735948455,40
4,27.6340669313332,0.25,1,1.46484375,29.94794022784,40
4,27.6066066396993,0.25,1,1.46484375,29.8568038850556,40
4,27.4581217867545,0.25,1,1.953125,29.8047649027342,40
4,27.4726074352478,0.25,1,1.46484375,29.7584680232733,40
4,27.4882019214529,0.25,1,1.953125,29.8626109559946,40
4,27.6245122340608,0.25,1,1.953125,29.9330529490071,40
5.57642717862156,26.6574619695018,0.25,1,1.953125,29.8065368522236,40
4.34985749143399,27.0819903293224,0.25,1,1.953125,29.6952130217176,40
4,27.6079790366974,0.25,1,1.46484375,29.9171394381571,40
4,27.5984465337903,0.25,1,1.46484375,29.9072677246752,40
4,27.5608266676176,0.25,1,1.46484375,29.8875433653983,40
4,27.4111036131592,0.25,1,1.953125,29.8117656308267,40
4,27.6259173434591,0.25,1,1.46484375,29.9840172407394,40
4,27.4460588088033,0.25,1,1.953125,29.8309089989641,40
4,27.5015208982063,0.25,1,1.46484375,29.8412676408665,40
4,27.5426219763501,0.25,1,1.46484375,29.8660332973416,40
4.46494600687002,27.1817315649282,0.25,1,1.46484375,29.8518353751386,40
4,27.6317472592943,0.25,1,1.46484375,29.9247839269605,40
4,27.509382984447,0.25,1,1.953125,29.9701488689124,40
4,27.4825793987197,0.25,1,1.953125,29.8118338890901,40
4,27.482652774383,0.25,1,1.953125,29.8254181027975,40
4,27.6825484654822,0.25,1,1.953125,30.0296990003517,40
4,27.5767416622251,0.25,1,1.953125,29.9936811185513,40
4.43325242820857,27.1696458379103,0.25,1,1.46484375,29.8186624817654,40
4,27.497021634908,0.25,1,1.46484375,29.9191851707997,40
4,27.4722669633751,0.25,1,1.953125,29.7860140759707,40
4,27.4959724145905,0.25,1,1.46484375,29.8228469091209,40
4,27.3841168332885,0.25,1,1.953125,29.7954770127864,40
4,27.5211989626288,0.25,1,1.953125,29.9579329178199,40
4,27.7058366147212,0.25,1,1.953125,30.0627033764961,40
4,27.4236953886374,0.25,1,1.46484375,29.8540916979642,40
4,27.5540709241898,0.25,1,1.46484375,29.9502312295088,40
4,27.7700688862336,0.25,1,0.9765625,30.0148138571166,40
4,27.5476154881741,0.25,1,1.953125,29.9154191706322,40
4.52476004954127,27.1669011277763,0.25,1,1.46484375,29.8425523774408,40
4,27.3654193561658,0.25,1,1.953125,29.833385091808,40
4,27.3381223540811,0.25,1,1.953125,29.7519758396362,40
4,27.6152052600388,0.25,1,1.953125,30.0132565129391,40
4,27.6578409031666,0.25,1,1.46484375,30.0349472987626,40
4,27.5581498073608,0.25,1,1.953125,29.8821159750391,40
4,27.4980669857383,0.25,1,1.46484375,29.9330270218574,40
4,27.4759309416845,0.25,1,1.46484375,29.7342534831599,40
4.35891125960408,27.3124420243188,0.25,1,1.46484375,29.9811757266205,40
4,27.6970530470664,0.25,1,1.46484375,29.9211723956205,40
4,27.6358770154624,0.25,1,1.46484375,29.970784315134,40
4,27.5987540582833,0.25,1,1.46484375,29.9047089127197,40
4,27.4989198886596,0.25,1,1.46484375,29.8216372091234,40
4,27.6689667195458,0.25,1,1.953125,30.0503577240722,40
4,27.5819495874114,0.25,1,1.46484375,29.9165105354773,40
4,27.3891619816287,0.25,1,1.46484375,29.7067852641828,40
4,27.6104931697641,0.25,1,1.953125,30.0078983475384,40
4,27.5612108741719,0.25,1,1.953125,29.8558637731358,40
4,27.5695040279462,0.25,1,1.46484375,29.8897065156627,40
4,27.6888607853198,0.25,1,1.46484375,30.0623054261163,40
4,27.5267345084491,0.25,1,1.46484375,29.8351321924925,40
4,27.5509269429108,0.25,1,1.953125,29.8046813349775,40
4,27.765960959949,0.25,1,1.953125,30.1097494289472,40
6.99977405542411,25.9410970847545,0.25,1,1.46484375,29.9415154381339,40
4,27.5098327046579,0.25,1,1.46484375,29.8984333892424,40
4,27.4826566419179,0.25,1,0.9765625,29.8161086512536,40
5.92917069744142,26.5393008357888,0.25,1,1.46484375,29.9667959840832,40
5.45900487377518,26.6589075762697,0.25,1,1.953125,29.8254905959635,40
4,27.5130367213614,0.25,1,1.953125,29.8806356822851,40
4,27.6150157798098,0.25,1,1.46484375,29.8956516929142,40
4,27.591811580725,0.25,1,1.46484375,29.9216046631903,40
4,27.7258982171579,0.25,1,1.46484375,30.0539745721902,40
5.34529813120224,26.8210892435539,0.25,1,1.953125,29.9184249305012,40
4,27.4667748842102,0.25,1,1.953125,29.8929759186049,40
4,27.5929092502609,0.25,1,1.953125,29.9159653052248,40
4,27.6335586712606,0.25,1,1.46484375,30.0014437519962,40
4,27.7340904982415,0.25,1,1.46484375,30.035524794995,40
4,27.5405475607261,0.25,1,1.953125,29.9052763312972,40
4,27.5772423427782,0.25,1,1.46484375,29.8915954903984,40
4,27.6490760715762,0.25,1,1.953125,30.0676859011988,40
4,27.5628053643471,0.25,1,1.46484375,29.8563010396501,40
4,27.7092889146718,0.25,1,1.953125,30.1169389586015,40
4,27.6558924712377,0.25,1,1.953125,30.0221974219577,40
4.60715279509388,27.2291615700819,0.25,1,1.46484375,29.9820909685476,40
4,27.5544227905716,0.25,1,1.953125,29.9979001440868,40
4,27.6603184748217,0.25,1,1.46484375,29.9635298714661,40
4,27.6138719886047,0.25,1,1.46484375,29.8686539956354,40
4,27.6798058798639,0.25,1,1.953125,29.9462838506327,40
4,27.4196171577692,0.25,1,1.953125,29.8584595936726,40
4,27.3781807117136,0.25,1,1.953125,29.7821766176604,40
4,27.6016143706147,0.25,1,1.46484375,29.9862374382328,40
4,27.5602979382888,0.25,1,1.953125,29.9025029388423,40
4,27.5857152340466,0.25,1,1.953125,29.9019134527855,40
4.69866174728691,26.9881666570176,0.25,1,1.46484375,29.7351270848529,40
4,27.4985974092185,0.25,1,1.46484375,29.8876747990812,40
4,27.6393318583885,0.25,1,1.46484375,29.9641151251373,40
4,27.3446844534913,0.25,1,1.46484375,29.7262537371643,40
4,27.6718656522989,0.25,1,1.46484375,30.0279538860842,40
4,27.4965955852752,0.25,1,1.953125,29.9652234018417,40
4,27.5472683230694,0.25,1,1.46484375,29.9265391353071,40
7.4815143220195,25.7597736824615,0.25,1,1.46484375,29.9481388797893,40
4,27.571994704694,0.25,1,1.46484375,29.8559693947839,40
4,27.4169436445189,0.25,1,1.953125,29.7913463811492,40
4,27.4667140831126,0.25,1,1.46484375,29.8528236872697,40
4,27.4037621817254,0.25,1,1.46484375,29.8020869738205,40
4,27.5351688671151,0.25,1,1.46484375,29.8961314454194,40
4,27.6095431318701,0.25,1,1.46484375,29.8891649333041,40
4,27.6632802886391,0.25,1,1.46484375,30.0216002835783,40
4,27.5525445345291,0.25,1,1.46484375,29.8784184388423,40
4,27.697220402781,0.25,1,1.46484375,30.0290944130267,40
4,27.6124707277745,0.25,1,1.953125,29.8973419583605,40
4,27.7572631126338,0.25,1,1.46484375,30.1482737500447,40
4,27.6214149051247,0.25,1,1.953125,29.9131681337327,40
4.00637238743375,27.4267839257834,0.25,1,1.46484375,29.8569840953399,40
4,27.5716294908845,0.25,1,1.46484375,29.9140867724491,40
4,27.4887491772987,0.25,1,1.953125,29.8781641972765,40
4,27.5973715987662,0.25,1,1.46484375,29.9781534107036,40
4,27.4216267990955,0.25,1,1.953125,29.864837058118,40
4,27.565370467786,0.25,1,1.953125,29.8872892039936,40
4,27.493973338012,0.25,1,1.46484375,29.8088038564597,40
4,27.5547360842674,0.25,1,1.46484375,29.8539136136962,40
4,27.6975201283202,0.25,1,1.953125,29.9418480058414,40
4,27.6200658030635,0.25,1,1.46484375,29.9968057286288,40
4,27.567085677181,0.25,1,1.953125,29.9019090950966,40
4,27.6125759058955,0.25,1,1.953125,29.9340300190498,40
4,27.5215045025358,0.25,1,1.953125,29.8942317738266,40
6.94240288947396,25.9053461242824,0.25,1,1.953125,29.8037174440048,40
4,27.6300185247995,0.25,1,1.953125,29.981270311714,40
4,27.5932729751304,0.25,1,1.953125,30.029487998131,40
4,27.5456046805347,0.25,1,1.46484375,29.9026336990349,40
5.93254043647805,26.4802852132168,0.25,1,1.953125,29.8645578344539,40
4,27.466468759243,0.25,1,1.46484375,29.7510499319898,40
4,27.4327485583064,0.25,1,1.46484375,29.8005198031803,40
4,27.4771050838709,0.25,1,1.953125,29.8440768644158,40
4,27.621395628047,0.25,1,1.953125,30.0264991188973,40
4,27.6815227633542,0.25,1,1.46484375,30.1503326644528,40
4.92132082791847,26.9911365105312,0.25,1,1.46484375,29.8708190552554,40
4,27.5321464452191,0.25,1,1.953125,29.9381686258627,40
4,27.6236396686058,0.25,1,1.46484375,29.888294390975,40
4,27.6778568182562,0.25,1,1.46484375,30.0508665726444,40
4,27.7337180935993,0.25,1,1.953125,30.1381970535451,40
4,27.5061018337759,0.25,1,1.953125,29.8842073568048,40
4,27.4857946063682,0.25,1,1.953125,29.7892768961853,40
4,27.6291774911866,0.25,1,1.953125,30.0552458868571,40
4,27.6687523590879,0.25,1,1.953125,30.001319777279,40
4,27.5069976960938,0.25,1,1.953125,29.9028062288358,40
4,27.4510025416807,0.25,1,1.46484375,29.8007750898725,40
4,27.5776580643836,0.25,1,1.953125,29.9758303146417,40
4,27.6576695996716,0.25,1,1.46484375,30.0508484310386,40
4,27.5148958899744,0.25,1,1.953125,29.8880893594283,40
4,27.3605406664791,0.25,1,1.953125,29.7690934386525,40
4,27.5234663140464,0.25,1,1.953125,29.8672617188673,40
4,27.6081755288996,0.25,1,1.46484375,29.9864756850439,40
4,27.5489610112517,0.25,1,1.953125,30.0105255866778,40
4,27.5678068825878,0.25,1,1.953125,29.9238463441083,40
4,27.4714049875838,0.25,1,1.46484375,29.8173313867021,40
4,27.7119420821436,0.25,1,1.953125,30.0705987524516,40
4,27.6078282745918,0.25,1,1.46484375,29.9776778358576,40
7.4383707951618,25.8694884103168,0.25,1,1.953125,30.0510163682715,40
4,27.5345071504437,0.25,1,1.46484375,29.8373372898591,40
4,27.711413617963,0.25,1,1.46484375,30.1268509740586,40
6.18812021291025,26.5455575623101,0.25,1,1.46484375,30.1365905653689,40
4,27.5017982247077,0.25,1,1.46484375,29.946204960724,40
4,27.487703953265,0.25,1,1.953125,29.8834306449779,40
4,27.6415566503055,0.25,1,1.46484375,29.9746204503765,40
4,27.6796814753622,0.25,1,1.46484375,29.9560290425851,40
4,27.5912736565632,0.25,1,1.953125,29.9741833800679,40
4,27.483828473506,0.25,1,1.953125,29.7702313384006,40
4.3481032331489,27.334945942039,0.25,1,1.953125,29.9567863988469,40
4,27.7399746682798,0.25,1,1.46484375,30.0293239761409,40
6.24966530591046,26.1441144738883,0.25,1,0.9765625,29.6966903317242,40
4,27.466872129384,0.25,1,1.46484375,29.720262370666,40
4,27.6206635430431,0.25,1,1.953125,29.9133892387103,40
4,27.6035405801981,0.25,1,1.953125,29.8379513915547,40
4,27.5562984818374,0.25,1,1.46484375,29.7954773361224,40
4,27.524294051259,0.25,1,1.46484375,29.9548920142834,40
4,27.5829797906727,0.25,1,1.953125,29.9502579861823,40
4,27.4813447320971,0.25,1,1.953125,29.8444582898145,40
4,27.5636093091237,0.25,1,1.953125,29.9089601595442,40
4,27.4998143744162,0.25,1,1.953125,29.9381426930801,40
4,27.7211657493441,0.25,1,1.953125,30.0149364952927,40
4,27.653789518287,0.25,1,1.953125,30.0547187967422,40
4.1220832819671,27.5390026557117,0.25,1,1.953125,30.0908660044728,40
4,27.7769464466781,0.25,1,1.46484375,30.0829447447347,40
5.10072594130888,26.8983705532642,0.25,1,1.46484375,29.9055724886195,40
4.26278224299985,27.4487074423644,0.25,1,1.953125,30.0225956573759,40
4,27.3871346948341,0.25,1,1.953125,29.8652750220086,40
4,27.6824825432843,0.25,1,1.953125,30.0111031522036,40
4,27.6555045687506,0.25,1,1.953125,30.0732552752459,40
4,27.5761339651112,0.25,1,1.46484375,29.8670316575655,40
4,27.5885541060773,0.25,1,1.953125,29.91361194481,40
4,27.5015093043129,0.25,1,1.953125,29.9995628575144,40
4,27.4285095020395,0.25,1,1.953125,29.8109261260499,40
4,27.4579683263169,0.25,1,1.953125,29.8796207790574,40
6.34582277135209,26.182968204824,0.25,1,1.46484375,29.7939680090283,40
4,27.3062828912395,0.25,1,1.46484375,29.7491328551498,40
4,27.5731806558342,0.25,1,1.46484375,29.8927358132888,40
4,27.3894112305956,0.25,1,1.953125,29.7412770505884,40
4,27.5737354026585,0.25,1,1.46484375,29.9446871536584,40
4,27.5474902525304,0.25,1,1.953125,29.7574688424533,40
4,27.8917215740779,0.25,1,1.46484375,30.0971971287254,40
8.50614983823177,25.148411803566,0.25,1,1.953125,29.9327539040238,40
4,27.6769918865893,0.25,1,1.953125,30.0229221363255,40
4,27.3894735191728,0.25,1,1.953125,29.8757770338043,40
4,27.5043366481323,0.25,1,1.46484375,29.9491956990232,40
4,27.6448813002351,0.25,1,1.953125,30.0002159376004,40
4,27.748921958116,0.25,1,1.46484375,30.0796077815941,40
4,27.5103603882955,0.25,1,1.46484375,29.9130934117316,40
4,27.5048885411821,0.25,1,1.953125,29.9520439457806,40
4,27.7489418276374,0.25,1,1.46484375,30.0851223180754,40
4,27.3174297121304,0.25,1,1.953125,29.76307556829,40
4,27.4049120428749,0.25,1,1.953125,29.8561715596992,40
4,27.7164796890446,0.25,1,1.46484375,30.0619627469354,40
4,27.6632290050243,0.25,1,1.46484375,29.9005316428021,40
4,27.5073281108812,0.25,1,1.953125,29.9056944299592,40
4,27.5186210808289,0.25,1,1.46484375,29.9046395310026,40
4,27.4557318055287,0.25,1,1.46484375,29.8123900448788,40
4,27.4603410236938,0.25,1,1.46484375,29.8448510260995,40
4,27.4616070536347,0.25,1,1.46484375,29.8629459380873,40
4,27.5129161317407,0.25,1,1.953125,29.9461132606236,40
4,27.6803250520169,0.25,1,1.953125,30.1592735193066,40
4,27.6718735453139,0.25,1,1.46484375,29.9566806267651,40
4,27.5383887016958,0.25,1,1.953125,29.8523139162561,40
4,27.5966421193823,0.25,1,1.953125,29.956134242846,40
4,27.4965721169051,0.25,1,1.46484375,29.9127098672815,40
4,27.4074322150182,0.25,1,1.953125,29.7831213226979,40
4,27.6348660067168,0.25,1,1.46484375,29.9804036392142,40
4,27.5569413307354,0.25,1,1.953125,29.89536803701,40
4,27.4751220796458,0.25,1,1.953125,29.8548808624841,40
4,27.678761694193,0.25,1,1.953125,30.0460338406701,40
4,27.531392350358,0.25,1,1.46484375,29.7974455635464,40
4,27.5222058578059,0.25,1,1.953125,29.933907999783,40
4,27.4985601317579,0.25,1,1.953125,29.8890813712593,40
5.98039728650358,26.5082603838371,0.25,1,1.953125,29.9661299090078,40
4,27.5348837143847,0.25,1,1.46484375,29.8809377399162,40
4,27.4684372805652,0.25,1,0.9765625,29.7224661508473,40
4,27.5936990666692,0.25,1,1.46484375,29.827490481882,40
4,27.4115863672906,0.25,1,1.46484375,29.7824130410244,40
4,27.3698374076013,0.25,1,1.46484375,29.8640384495478,40
4,27.5631250323041,0.25,1,1.46484375,29.8868561703924,40
4,27.4848704400196,0.25,1,1.953125,29.9016097360837,40
4,27.3430055342271,0.25,1,0.9765625,29.7483915025717,40
4,27.6862181698592,0.25,1,1.46484375,30.0789055213671,40
4,27.5555272093811,0.25,1,1.953125,30.0028403700973,40
4,27.5274120796648,0.25,1,1.46484375,29.9519398292216,40
6.20216112840317,26.3663448504817,0.25,1,1.953125,30.0267040190364,40
4,27.6524236840401,0.25,1,1.46484375,29.9033128926861,40
5.04852075846553,26.8959058358593,0.25,1,1.953125,29.9394102196192,40
4,27.5490551914052,0.25,1,1.46484375,29.9590857870472,40
4,27.5488510553091,0.25,1,1.46484375,29.9097338581537,40
4,27.6225326621797,0.25,1,1.46484375,29.843046616879,40
4,27.5234882236412,0.25,1,1.46484375,29.8493591278106,40
4,27.5203481575692,0.25,1,1.46484375,29.8497660812623,40
4,27.6710497500783,0.25,1,1.46484375,29.9389016937291,40
6.63449921466721,26.0390296946124,0.25,1,1.953125,29.8631606065961,40
4,27.6081431677452,0.25,1,1.46484375,29.8959695934471,40
4,27.4516708164273,0.25,1,1.46484375,29.7528950108569,40
4,27.6130852417377,0.25,1,1.46484375,29.8733781757219,40
4,27.3264391344952,0.25,1,1.46484375,29.7122025320715,40
4,27.4983705991498,0.25,1,1.953125,29.8260900012,40
4.49989957513501,27.2498345244615,0.25,1,1.953125,29.9634253619528,40
4,27.4851309140069,0.25,1,1.46484375,29.8238578439638,40
4,27.6305571213878,0.25,1,1.46484375,30.0519540638868,40
4,27.3437142209789,0.25,1,1.46484375,29.7334050776373,40
4,27.6474630044336,0.25,1,1.953125,30.0694837743962,40
4,27.2686571024722,0.25,1,1.953125,29.7270199372943,40
4,27.4290727129056,0.25,1,1.46484375,29.8045956814997,40
4,27.4195135079785,0.25,1,1.46484375,29.7133344115964,40
5.76976610265225,26.5402084581879,0.25,1,1.953125,29.9208514204921,40
4,27.6173946972232,0.25,1,1.46484375,29.9561019349206,40
4,27.6208090329348,0.25,1,1.953125,29.9746081275087,40
4,27.4838228065587,0.25,1,1.46484375,29.860410127547,40
4,27.6305644361837,0.25,1,1.46484375,30.03200204732,40
4,27.5051576333189,0.25,1,0.9765625,29.8188808345565,40
4,27.5448755363587,0.25,1,1.46484375,29.9174919487601,40
4,27.5420848567439,0.25,1,1.953125,29.8330525384836,40
4,27.6946314210917,0.25,1,1.953125,30.0678607973873,40
4,27.6486043292416,0.25,1,1.953125,29.9539597723314,40
4.30200280595108,27.3264871735692,0.25,1,1.953125,29.9140454065662,40
4,27.6019826446086,0.25,1,1.953125,30.0355420621487,40
4,27.4832375596722,0.25,1,1.46484375,29.7849145714841,40
4,27.5423672324433,0.25,1,1.46484375,29.9729582711891,40
4,27.4574666566074,0.25,1,1.46484375,29.8819002177996,40
5.06358071314644,26.9560588936669,0.25,1,1.46484375,29.8845545798259,40
4,27.5016842238222,0.25,1,1.46484375,29.8270306630944,40
4,27.4072185487168,0.25,1,1.953125,29.8139093364255,40
4,27.6896400490893,0.25,1,1.953125,30.0229009369157,40
4,27.6079402323458,0.25,1,1.46484375,29.8759836955599,40
4.92804463767265,26.9515863946162,0.25,1,1.46484375,29.842357185771,40
4,27.6231195870519,0.25,1,1.953125,29.9905758845633,40
4,27.5231054244487,0.25,1,1.46484375,29.9370350405313,40
4,27.5821801099874,0.25,1,1.953125,29.9117796585394,40
